,Unnamed: 0,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year,Unnamed: 0_reg-36,Pos_reg-36,Age_reg-36,Tm_reg-36,G_reg-36,MP_reg-36,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year_reg-36,Unnamed: 0_reg-advanced,Pos_reg-advanced,Age_reg-advanced,Tm_reg-advanced,G_reg-advanced,GS_reg-advanced,MP_reg-advanced,FG_reg-advanced,FGA_reg-advanced,FG%_reg-advanced,3P_reg-advanced,3PA_reg-advanced,3P%_reg-advanced,2P_reg-advanced,2PA_reg-advanced,2P%_reg-advanced,FT_reg-advanced,FTA_reg-advanced,FT%_reg-advanced,ORB_reg-advanced,DRB_reg-advanced,TRB_reg-advanced,AST_reg-advanced,STL_reg-advanced,BLK_reg-advanced,TOV_reg-advanced,PF_reg-advanced,PTS_reg-advanced,current_year_reg-advanced,Unnamed: 0_playoffs,Pos_playoffs,Age_playoffs,Tm_playoffs,G_playoffs,GS_playoffs,MP_playoffs,FG_playoffs,FGA_playoffs,FG%_playoffs,3P_playoffs,3PA_playoffs,3P%_playoffs,2P_playoffs,2PA_playoffs,2P%_playoffs,eFG%_playoffs,FT_playoffs,FTA_playoffs,FT%_playoffs,ORB_playoffs,DRB_playoffs,TRB_playoffs,AST_playoffs,STL_playoffs,BLK_playoffs,TOV_playoffs,PF_playoffs,PTS_playoffs,current_year_playoffs,Unnamed: 0_play-36,Pos_play-36,Age_play-36,Tm_play-36,G_play-36,MP_play-36,PER_play-36,TS%_play-36,3PAr_play-36,FTr_play-36,ORB%_play-36,DRB%_play-36,TRB%_play-36,AST%_play-36,STL%_play-36,BLK%_play-36,TOV%_play-36,USG%_play-36, _play-36,OWS_play-36,DWS_play-36,WS_play-36,WS/48_play-36, .1_play-36,OBPM_play-36,DBPM_play-36,BPM_play-36,VORP_play-36,current_year_play-36,Unnamed: 0_play-advanced,Pos_play-advanced,Age_play-advanced,Tm_play-advanced,G_play-advanced,GS_play-advanced,MP_play-advanced,FG_play-advanced,FGA_play-advanced,FG%_play-advanced,3P_play-advanced,3PA_play-advanced,3P%_play-advanced,2P_play-advanced,2PA_play-advanced,2P%_play-advanced,FT_play-advanced,FTA_play-advanced,FT%_play-advanced,ORB_play-advanced,DRB_play-advanced,TRB_play-advanced,AST_play-advanced,STL_play-advanced,BLK_play-advanced,TOV_play-advanced,PF_play-advanced,PTS_play-advanced,current_year_play-advanced
0,0,Shareef Abdur-Rahim,PF,27.0,TOT,85.0,56.0,31.6,5.9,12.4,0.475,0.1,0.4,0.265,5.8,12.0,0.482,0.48,4.4,5.0,0.8690000000000001,2.2,5.3,7.5,2.0,0.8,0.4,2.2,2.6,16.3,2004,0,PF,27.0,TOT,85.0,2684.0,19.9,0.557,0.032,0.407,8.2,19.0,13.6,12.3,1.4,1.0,12.9,24.4,0.0,6.1,2.0,8.1,0.145,0.0,2.3,-0.7,1.6,2.4,2004,0,PF,27.0,TOT,85.0,56.0,2684.0,6.7,14.1,0.475,0.1,0.5,0.265,6.6,13.7,0.482,5.0,5.8,0.8690000000000001,2.5,6.0,8.6,2.3,0.9,0.5,2.5,3.0,18.6,2004,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,Malik Allen,PF,25.0,MIA,45.0,6.0,13.7,1.8,4.4,0.419,0.0,0.0,0.0,1.8,4.4,0.419,0.419,0.6,0.7,0.758,0.9,1.7,2.6,0.4,0.3,0.6,0.6,1.8,4.2,2004,3,PF,25.0,MIA,45.0,616.0,10.5,0.449,0.0,0.16699999999999998,7.9,14.7,11.3,4.7,1.1,3.6,11.3,18.3,0.0,-0.1,0.8,0.7,0.051,0.0,-3.7,-0.1,-3.8,-0.3,2004,3,PF,25.0,MIA,45.0,6.0,616.0,4.9,11.6,0.419,0.0,0.0,0.0,4.9,11.6,0.419,1.5,1.9,0.758,2.5,4.5,7.0,0.9,0.7,1.6,1.6,4.7,11.2,2004,0.0,PF,25.0,MIA,10.0,0.0,13.8,2.2,4.9,0.449,0.0,0.0,0.0,2.2,4.9,0.449,0.449,0.6,0.9,0.667,1.2,1.8,3.0,0.4,0.2,0.9,0.4,2.1,5.0,2004.0,0.0,PF,25.0,MIA,10.0,138.0,16.1,0.472,0.0,0.184,10.0,15.0,12.5,6.1,0.8,5.6,7.0,19.8,0.0,0.2,0.2,0.4,0.131,0.0,-0.8,1.0,0.2,0.1,2004.0,0.0,PF,25.0,MIA,10.0,0.0,138.0,5.7,12.8,0.449,0.0,0.0,0.0,5.7,12.8,0.449,1.6,2.3,0.667,3.1,4.7,7.8,1.0,0.5,2.3,1.0,5.5,13.0,2004.0
2,4,Ray Allen,SG,28.0,SEA,56.0,56.0,38.4,8.0,18.2,0.44,2.6,6.8,0.392,5.3,11.4,0.468,0.512,4.4,4.8,0.904,1.2,3.9,5.1,4.8,1.3,0.2,2.8,2.4,23.0,2004,4,SG,28.0,SEA,56.0,2152.0,21.7,0.5660000000000001,0.3720000000000001,0.266,3.8,11.8,7.8,23.3,1.8,0.4,12.1,27.8,0.0,6.5,0.4,6.9,0.153,0.0,5.5,-1.5,4.0,3.2,2004,4,SG,28.0,SEA,56.0,56.0,2152.0,7.5,17.0,0.44,2.5,6.3,0.392,5.0,10.7,0.468,4.1,4.5,0.904,1.2,3.6,4.8,4.5,1.2,0.2,2.6,2.2,21.5,2004,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,Rafer Alston,PG,27.0,MIA,82.0,28.0,31.5,3.5,9.3,0.376,2.0,5.3,0.371,1.5,4.0,0.382,0.481,1.3,1.6,0.769,0.3,2.4,2.8,4.5,1.4,0.2,1.6,2.6,10.2,2004,5,PG,27.0,MIA,82.0,2581.0,13.7,0.509,0.568,0.175,1.2,9.1,5.1,24.9,2.4,0.6,13.5,17.3,0.0,3.1,2.8,5.9,0.11,0.0,0.2,0.7,0.9,1.9,2004,5,PG,27.0,MIA,82.0,28.0,2581.0,4.0,10.7,0.376,2.2,6.1,0.371,1.8,4.6,0.382,1.4,1.9,0.769,0.4,2.8,3.2,5.2,1.6,0.3,1.8,3.0,11.7,2004,1.0,PG,27.0,MIA,13.0,0.0,22.7,2.2,7.0,0.319,0.9,4.0,0.231,1.3,3.0,0.436,0.385,1.6,1.9,0.84,0.3,1.9,2.2,1.7,0.4,0.1,0.8,1.7,7.0,2004.0,1.0,PG,27.0,MIA,13.0,295.0,10.0,0.446,0.5710000000000001,0.275,1.6,9.7,5.6,13.9,0.9,0.3,8.9,18.2,0.0,0.2,0.2,0.4,0.061,0.0,-1.5,-0.7,-2.2,0.0,2004.0,1.0,PG,27.0,MIA,13.0,0.0,295.0,3.5,11.1,0.319,1.5,6.3,0.231,2.1,4.8,0.436,2.6,3.1,0.84,0.5,3.1,3.5,2.7,0.6,0.1,1.2,2.7,11.1,2004.0
4,6,Chris Andersen,PF,25.0,DEN,71.0,0.0,14.5,1.3,2.9,0.443,0.0,0.0,0.0,1.3,2.8,0.446,0.443,0.9,1.5,0.589,1.3,2.9,4.2,0.5,0.5,1.6,0.7,1.7,3.4,2004,6,PF,25.0,DEN,71.0,1029.0,14.4,0.486,0.005,0.527,9.6,23.3,16.3,5.1,1.7,7.8,16.1,12.7,0.0,0.5,1.9,2.4,0.111,0.0,-2.0,2.8,0.7,0.7,2004,6,PF,25.0,DEN,71.0,0.0,1029.0,3.1,7.1,0.443,0.0,0.0,0.0,3.1,7.1,0.446,2.2,3.7,0.589,3.1,7.3,10.4,1.2,1.2,4.0,1.7,4.2,8.5,2004,2.0,PF,25.0,DEN,5.0,0.0,6.8,0.6,1.8,0.333,0.0,0.0,0.0,0.6,1.8,0.333,0.333,0.0,0.0,0.0,1.2,1.6,2.8,0.4,0.2,0.4,0.4,0.6,1.2,2004.0,2.0,PF,25.0,DEN,5.0,34.0,13.6,0.333,0.0,0.0,18.7,29.7,23.7,8.6,1.5,4.5,18.2,14.3,0.0,0.0,0.0,0.0,0.033,0.0,-1.1,0.5,-0.6,0.0,2004.0,2.0,PF,25.0,DEN,5.0,0.0,34.0,3.2,9.5,0.333,0.0,0.0,0.0,3.2,9.5,0.333,0.0,0.0,0.0,6.4,8.5,14.8,2.1,1.1,2.1,2.1,3.2,6.4,2004.0
5,7,Derek Anderson,SG,29.0,POR,51.0,46.0,35.5,4.5,12.0,0.376,1.5,5.1,0.305,3.0,6.9,0.428,0.44,3.0,3.7,0.8240000000000001,0.5,3.1,3.6,4.5,1.3,0.1,1.8,1.5,13.6,2004,7,SG,29.0,POR,51.0,1810.0,15.1,0.499,0.423,0.307,1.7,10.2,6.0,21.1,2.0,0.1,11.5,20.5,0.0,2.7,0.9,3.6,0.097,0.0,0.8,-0.5,0.3,1.0,2004,7,SG,29.0,POR,51.0,46.0,1810.0,4.6,12.2,0.376,1.6,5.2,0.305,3.0,7.0,0.428,3.1,3.7,0.8240000000000001,0.5,3.1,3.6,4.5,1.3,0.1,1.8,1.6,13.8,2004,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,8,Kenny Anderson,PG,33.0,IND,44.0,31.0,20.6,2.6,5.8,0.441,0.0,0.1,0.25,2.5,5.7,0.444,0.443,0.8,1.1,0.7290000000000001,0.4,1.4,1.8,2.8,0.6,0.1,1.1,1.7,6.0,2004,8,PG,33.0,IND,44.0,905.0,11.1,0.473,0.016,0.188,2.5,8.2,5.3,24.2,1.6,0.4,15.3,17.1,0.0,0.4,1.1,1.5,0.079,0.0,-2.3,0.6,-1.7,0.1,2004,8,PG,33.0,IND,44.0,31.0,905.0,4.5,10.2,0.441,0.0,0.2,0.25,4.5,10.0,0.444,1.4,1.9,0.7290000000000001,0.8,2.5,3.2,5.0,1.0,0.2,2.0,2.9,10.4,2004,3.0,PG,33.0,IND,4.0,0.0,4.8,0.5,1.8,0.28600000000000003,0.0,0.0,0.0,0.5,1.8,0.28600000000000003,0.28600000000000003,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,1.3,0.8,1.0,2004.0,3.0,PG,33.0,IND,4.0,19.0,-13.3,0.28600000000000003,0.0,0.0,0.0,6.0,3.0,9.9,2.9,0.0,41.7,30.4,0.0,-0.2,0.0,-0.2,-0.461,0.0,-18.7,-4.3,-23.0,-0.1,2004.0,3.0,PG,33.0,IND,4.0,0.0,19.0,3.8,13.3,0.28600000000000003,0.0,0.0,0.0,3.8,13.3,0.28600000000000003,0.0,0.0,0.0,0.0,1.9,1.9,1.9,1.9,0.0,9.5,5.7,7.6,2004.0
7,9,Shandon Anderson,SG,30.0,NYK,80.0,37.0,24.7,3.0,7.1,0.422,0.5,1.6,0.281,2.5,5.5,0.463,0.454,1.5,2.0,0.764,0.7,2.1,2.8,1.5,0.9,0.2,1.5,2.3,7.9,2004,9,SG,30.0,NYK,80.0,1974.0,10.1,0.5,0.227,0.285,3.1,9.7,6.5,10.2,1.8,0.7,15.7,17.7,0.0,0.2,1.5,1.7,0.042,0.0,-2.4,0.1,-2.4,-0.2,2004,9,SG,30.0,NYK,80.0,37.0,1974.0,4.3,10.3,0.422,0.7,2.3,0.281,3.7,8.0,0.463,2.2,2.9,0.764,1.0,3.1,4.0,2.2,1.2,0.3,2.2,3.3,11.6,2004,4.0,SG,30.0,NYK,4.0,4.0,29.3,1.8,6.8,0.259,0.5,1.8,0.28600000000000003,1.3,5.0,0.25,0.29600000000000004,0.3,0.5,0.5,1.3,1.0,2.3,2.8,1.0,0.3,2.0,4.8,4.3,2004.0,4.0,SG,30.0,NYK,4.0,117.0,1.2,0.305,0.259,0.07400000000000001,4.4,4.6,4.5,16.2,1.8,0.7,22.3,13.7,0.0,-0.3,0.0,-0.3,-0.112,0.0,-6.2,-1.0,-7.2,-0.2,2004.0,4.0,SG,30.0,NYK,4.0,4.0,117.0,2.2,8.3,0.259,0.6,2.2,0.28600000000000003,1.5,6.2,0.25,0.3,0.6,0.5,1.5,1.2,2.8,3.4,1.2,0.3,2.5,5.8,5.2,2004.0
8,10,Carmelo Anthony,SF,19.0,DEN,82.0,82.0,36.5,7.6,17.9,0.426,0.8,2.6,0.322,6.8,15.3,0.444,0.449,5.0,6.4,0.777,2.2,3.8,6.1,2.8,1.2,0.5,3.0,2.7,21.0,2004,10,SF,19.0,DEN,82.0,2995.0,17.6,0.509,0.146,0.358,6.8,12.1,9.4,13.8,1.7,1.0,12.7,28.5,0.0,3.7,2.4,6.1,0.098,0.0,1.6,-1.6,0.0,1.5,2004,10,SF,19.0,DEN,82.0,82.0,2995.0,7.5,17.6,0.426,0.8,2.6,0.322,6.7,15.0,0.444,4.9,6.3,0.777,2.2,3.8,6.0,2.7,1.2,0.5,3.0,2.7,20.7,2004,5.0,SF,19.0,DEN,4.0,4.0,35.8,5.3,16.0,0.328,0.5,2.8,0.182,4.8,13.3,0.358,0.344,4.0,5.0,0.8,1.8,6.5,8.3,2.8,1.3,0.0,4.3,2.8,15.0,2004.0,5.0,SF,19.0,DEN,4.0,143.0,9.8,0.412,0.172,0.313,5.2,23.0,13.3,12.2,1.8,0.0,18.9,27.7,0.0,-0.3,0.1,-0.2,-0.06,0.0,-3.3,-1.5,-4.8,-0.1,2004.0,5.0,SF,19.0,DEN,4.0,4.0,143.0,5.3,16.1,0.328,0.5,2.8,0.182,4.8,13.3,0.358,4.0,5.0,0.8,1.8,6.5,8.3,2.8,1.3,0.0,4.3,2.8,15.1,2004.0
9,11,Robert Archibald,C-PF,23.0,TOT,32.0,3.0,8.0,0.3,1.0,0.273,0.0,0.0,0.0,0.3,1.0,0.273,0.273,0.4,1.0,0.452,0.7,1.0,1.6,0.4,0.4,0.1,0.3,1.6,1.0,2004,11,C-PF,23.0,TOT,32.0,256.0,5.6,0.343,0.0,0.939,9.4,14.0,11.7,7.9,3.0,0.9,17.7,10.7,0.0,-0.2,0.4,0.2,0.039,0.0,-6.7,2.2,-4.5,-0.1,2004,11,C-PF,23.0,TOT,32.0,3.0,256.0,1.3,4.6,0.273,0.0,0.0,0.0,1.3,4.6,0.273,2.0,4.4,0.452,3.0,4.4,7.3,1.8,2.0,0.4,1.4,7.0,4.5,2004,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
