,Unnamed: 0,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year,Unnamed: 0_reg-36,Pos_reg-36,Age_reg-36,Tm_reg-36,G_reg-36,MP_reg-36,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year_reg-36,Unnamed: 0_reg-advanced,Pos_reg-advanced,Age_reg-advanced,Tm_reg-advanced,G_reg-advanced,GS_reg-advanced,MP_reg-advanced,FG_reg-advanced,FGA_reg-advanced,FG%_reg-advanced,3P_reg-advanced,3PA_reg-advanced,3P%_reg-advanced,2P_reg-advanced,2PA_reg-advanced,2P%_reg-advanced,FT_reg-advanced,FTA_reg-advanced,FT%_reg-advanced,ORB_reg-advanced,DRB_reg-advanced,TRB_reg-advanced,AST_reg-advanced,STL_reg-advanced,BLK_reg-advanced,TOV_reg-advanced,PF_reg-advanced,PTS_reg-advanced,current_year_reg-advanced,Unnamed: 0_playoffs,Pos_playoffs,Age_playoffs,Tm_playoffs,G_playoffs,GS_playoffs,MP_playoffs,FG_playoffs,FGA_playoffs,FG%_playoffs,3P_playoffs,3PA_playoffs,3P%_playoffs,2P_playoffs,2PA_playoffs,2P%_playoffs,eFG%_playoffs,FT_playoffs,FTA_playoffs,FT%_playoffs,ORB_playoffs,DRB_playoffs,TRB_playoffs,AST_playoffs,STL_playoffs,BLK_playoffs,TOV_playoffs,PF_playoffs,PTS_playoffs,current_year_playoffs,Unnamed: 0_play-36,Pos_play-36,Age_play-36,Tm_play-36,G_play-36,MP_play-36,PER_play-36,TS%_play-36,3PAr_play-36,FTr_play-36,ORB%_play-36,DRB%_play-36,TRB%_play-36,AST%_play-36,STL%_play-36,BLK%_play-36,TOV%_play-36,USG%_play-36, _play-36,OWS_play-36,DWS_play-36,WS_play-36,WS/48_play-36, .1_play-36,OBPM_play-36,DBPM_play-36,BPM_play-36,VORP_play-36,current_year_play-36,Unnamed: 0_play-advanced,Pos_play-advanced,Age_play-advanced,Tm_play-advanced,G_play-advanced,GS_play-advanced,MP_play-advanced,FG_play-advanced,FGA_play-advanced,FG%_play-advanced,3P_play-advanced,3PA_play-advanced,3P%_play-advanced,2P_play-advanced,2PA_play-advanced,2P%_play-advanced,FT_play-advanced,FTA_play-advanced,FT%_play-advanced,ORB_play-advanced,DRB_play-advanced,TRB_play-advanced,AST_play-advanced,STL_play-advanced,BLK_play-advanced,TOV_play-advanced,PF_play-advanced,PTS_play-advanced,current_year_play-advanced
0,0,Tariq Abdul-Wahad,SG,28.0,DAL,14.0,0.0,14.6,1.9,4.1,0.466,0.0,0.1,0.0,1.9,4.1,0.474,0.466,0.2,0.4,0.5,1.0,1.9,2.9,1.5,0.4,0.2,0.5,1.9,4.1,2003,0,SG,28.0,DAL,14.0,204.0,12.4,0.47,0.017,0.103,7.6,14.0,10.8,15.4,1.5,1.1,10.3,15.0,0.0,0.2,0.2,0.4,0.104,0.0,-1.6,0.2,-1.4,0.0,2003,0,SG,28.0,DAL,14.0,0.0,204.0,4.8,10.2,0.466,0.0,0.2,0.0,4.8,10.1,0.474,0.5,1.1,0.5,2.5,4.6,7.1,3.7,1.1,0.5,1.2,4.6,10.1,2003,0.0,SG,28.0,DAL,8.0,0.0,9.9,1.1,3.8,0.3,0.0,0.3,0.0,1.1,3.5,0.321,0.3,0.9,1.0,0.875,1.4,1.4,2.8,0.9,0.0,0.0,0.1,0.8,3.1,2003.0,0.0,SG,28.0,DAL,8.0,79.0,12.6,0.373,0.067,0.267,15.2,15.4,15.3,13.0,0.0,0.0,2.9,19.7,0.0,0.1,0.0,0.1,0.034,0.0,0.8,-3.0,-2.2,0.0,2003.0,0.0,SG,28.0,DAL,8.0,0.0,79.0,4.1,13.7,0.3,0.0,0.9,0.0,4.1,12.8,0.321,3.2,3.6,0.875,5.0,5.0,10.0,3.2,0.0,0.0,0.5,2.7,11.4,2003.0
1,1,Shareef Abdur-Rahim,PF,26.0,ATL,81.0,81.0,38.1,7.0,14.6,0.478,0.3,0.7,0.35,6.7,13.9,0.485,0.487,5.6,6.7,0.841,2.2,6.2,8.4,3.0,1.1,0.5,2.6,3.0,19.9,2003,1,PF,26.0,ATL,81.0,3087.0,19.9,0.5660000000000001,0.051,0.457,6.7,17.8,12.5,14.7,1.5,0.9,13.0,24.2,0.0,7.4,2.3,9.7,0.151,0.0,2.3,-0.7,1.6,2.8,2003,1,PF,26.0,ATL,81.0,81.0,3087.0,6.6,13.8,0.478,0.2,0.7,0.35,6.4,13.1,0.485,5.3,6.3,0.841,2.0,5.9,7.9,2.8,1.0,0.4,2.5,2.8,18.8,2003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,Courtney Alexander,PG,25.0,NOH,66.0,7.0,20.6,2.9,7.7,0.382,0.3,0.9,0.333,2.6,6.8,0.388,0.401,1.8,2.2,0.8079999999999999,0.6,1.2,1.8,1.2,0.5,0.1,1.0,1.9,7.9,2003,2,PG,25.0,NOH,66.0,1360.0,9.3,0.459,0.113,0.289,3.3,6.8,5.0,9.8,1.2,0.3,10.7,21.3,0.0,0.1,1.0,1.1,0.04,0.0,-3.3,-1.2,-4.5,-0.9,2003,2,PG,25.0,NOH,66.0,7.0,1360.0,5.1,13.4,0.382,0.5,1.5,0.333,4.6,11.9,0.388,3.1,3.9,0.8079999999999999,1.0,2.1,3.1,2.1,0.8,0.2,1.8,3.3,13.8,2003,1.0,PG,25.0,NOH,5.0,0.0,7.8,1.4,3.2,0.438,0.2,0.2,1.0,1.2,3.0,0.4,0.469,0.6,0.8,0.75,0.4,0.4,0.8,0.2,0.4,0.0,0.2,1.2,3.6,2003.0,1.0,PG,25.0,NOH,5.0,39.0,14.4,0.507,0.063,0.25,6.3,6.3,6.3,4.9,2.8,0.0,5.3,22.4,0.0,0.1,0.0,0.1,0.097,0.0,-1.5,0.3,-1.2,0.0,2003.0,1.0,PG,25.0,NOH,5.0,0.0,39.0,6.5,14.8,0.438,0.9,0.9,1.0,5.5,13.8,0.4,2.8,3.7,0.75,1.8,1.8,3.7,0.9,1.8,0.0,0.9,5.5,16.6,2003.0
3,3,Malik Allen,PF,24.0,MIA,80.0,73.0,29.0,4.2,9.9,0.424,0.0,0.1,0.0,4.2,9.8,0.426,0.424,1.2,1.5,0.802,1.7,3.6,5.3,0.7,0.5,1.0,1.6,2.9,9.6,2003,3,PF,24.0,MIA,80.0,2318.0,9.9,0.455,0.005,0.153,6.5,14.9,10.6,4.4,0.9,2.6,13.2,19.7,0.0,-1.7,2.6,0.9,0.018000000000000002,0.0,-3.9,-0.4,-4.4,-1.4,2003,3,PF,24.0,MIA,80.0,73.0,2318.0,5.2,12.3,0.424,0.0,0.1,0.0,5.2,12.2,0.426,1.5,1.9,0.802,2.1,4.5,6.6,0.8,0.6,1.2,2.0,3.6,11.9,2003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,Ray Allen,SG,27.0,TOT,76.0,75.0,37.9,7.9,17.9,0.439,2.6,7.0,0.377,5.2,10.9,0.478,0.512,4.2,4.5,0.916,1.2,3.8,5.0,4.4,1.4,0.2,2.6,2.9,22.5,2003,4,SG,27.0,TOT,76.0,2880.0,21.3,0.565,0.391,0.253,3.8,11.8,7.8,21.6,1.9,0.4,11.6,27.8,0.0,7.6,1.5,9.1,0.152,0.0,4.7,-1.0,3.6,4.1,2003,4,SG,27.0,TOT,76.0,75.0,2880.0,7.5,17.0,0.439,2.5,6.7,0.377,5.0,10.4,0.478,3.9,4.3,0.916,1.2,3.6,4.8,4.2,1.3,0.2,2.5,2.7,21.4,2003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,7,Rafer Alston,PG,26.0,TOR,47.0,4.0,20.9,3.0,7.1,0.415,1.1,2.8,0.392,1.9,4.4,0.429,0.491,0.8,1.1,0.685,0.4,1.8,2.3,4.1,0.8,0.3,1.8,2.6,7.8,2003,7,PG,26.0,TOR,47.0,980.0,14.4,0.51,0.388,0.161,2.3,10.4,6.2,34.0,2.1,1.1,19.3,20.7,0.0,0.7,0.5,1.2,0.059,0.0,0.2,-1.0,-0.8,0.3,2003,7,PG,26.0,TOR,47.0,4.0,980.0,5.1,12.3,0.415,1.9,4.8,0.392,3.2,7.5,0.429,1.4,2.0,0.685,0.8,3.2,3.9,7.1,1.4,0.6,3.2,4.4,13.4,2003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,8,John Amaechi,C,32.0,UTA,50.0,1.0,9.5,0.7,2.4,0.314,0.0,0.0,0.0,0.7,2.4,0.314,0.314,0.5,1.0,0.481,0.5,1.0,1.5,0.4,0.3,0.1,0.7,1.0,2.0,2003,8,C,32.0,UTA,50.0,474.0,3.1,0.35100000000000003,0.0,0.441,6.9,12.5,9.8,6.8,1.6,1.1,19.4,17.0,0.0,-1.1,0.4,-0.7,-0.07,0.0,-6.4,-1.6,-8.0,-0.7,2003,8,C,32.0,UTA,50.0,1.0,474.0,2.8,9.0,0.314,0.0,0.0,0.0,2.8,9.0,0.314,1.9,3.9,0.481,2.0,3.9,5.8,1.6,1.1,0.5,2.6,3.8,7.5,2003,2.0,C,32.0,UTA,2.0,0.0,8.0,0.5,2.0,0.25,0.0,0.0,0.0,0.5,2.0,0.25,0.25,1.0,2.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2003.0,2.0,C,32.0,UTA,2.0,16.0,-2.2,0.34700000000000003,0.0,1.0,0.0,7.8,3.8,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,-0.105,0.0,-8.5,-2.3,-10.9,0.0,2003.0,2.0,C,32.0,UTA,2.0,0.0,16.0,2.3,9.0,0.25,0.0,0.0,0.0,2.3,9.0,0.25,4.5,9.0,0.5,0.0,2.3,2.3,0.0,0.0,0.0,0.0,9.0,9.0,2003.0
7,9,Chris Andersen,C,24.0,DEN,59.0,3.0,15.4,1.9,4.8,0.4,0.0,0.0,0.0,1.9,4.8,0.401,0.4,1.3,2.4,0.55,1.8,2.8,4.6,0.5,0.5,1.0,1.0,1.5,5.2,2003,9,C,24.0,DEN,59.0,907.0,14.0,0.44,0.004,0.491,13.3,22.3,17.6,6.3,1.7,5.3,14.8,19.9,0.0,-0.5,1.7,1.1,0.059,0.0,-2.4,0.4,-2.0,0.0,2003,9,C,24.0,DEN,59.0,3.0,907.0,4.5,11.3,0.4,0.0,0.0,0.0,4.5,11.3,0.401,3.1,5.6,0.55,4.3,6.5,10.9,1.3,1.2,2.4,2.4,3.6,12.1,2003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10,Derek Anderson,PG,28.0,POR,76.0,76.0,33.6,4.7,10.9,0.4270000000000001,1.5,4.4,0.35,3.1,6.6,0.477,0.496,3.0,3.5,0.8590000000000001,0.7,2.8,3.5,4.3,1.2,0.2,1.7,1.9,13.9,2003,10,PG,28.0,POR,76.0,2556.0,16.9,0.556,0.398,0.32299999999999995,2.5,10.0,6.2,20.7,1.9,0.5,11.9,19.5,0.0,5.9,2.2,8.1,0.153,0.0,2.2,0.1,2.3,2.8,2003,10,PG,28.0,POR,76.0,76.0,2556.0,5.0,11.7,0.4270000000000001,1.6,4.7,0.35,3.4,7.1,0.477,3.3,3.8,0.8590000000000001,0.7,3.0,3.7,4.6,1.3,0.2,1.8,2.0,14.9,2003,3.0,PG,28.0,POR,2.0,2.0,11.0,0.5,2.0,0.25,0.0,0.5,0.0,0.5,1.5,0.333,0.25,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,2003.0,3.0,PG,28.0,POR,2.0,22.0,-4.1,0.225,0.25,0.25,5.3,0.0,2.7,0.0,0.0,0.0,18.4,11.2,0.0,-0.1,0.0,-0.1,-0.197,0.0,-7.9,-5.3,-13.2,-0.1,2003.0,3.0,PG,28.0,POR,2.0,2.0,22.0,1.6,6.5,0.25,0.0,1.6,0.0,1.6,4.9,0.333,0.0,1.6,0.0,1.6,0.0,1.6,0.0,0.0,0.0,1.6,1.6,3.3,2003.0
9,11,Kenny Anderson,PG,32.0,TOT,61.0,2.0,18.6,2.7,6.3,0.4270000000000001,0.0,0.1,0.14300000000000002,2.7,6.1,0.4320000000000001,0.428,0.7,0.9,0.789,0.5,1.7,2.2,3.2,1.0,0.1,1.2,1.7,6.1,2003,11,PG,32.0,TOT,61.0,1135.0,13.6,0.457,0.018000000000000002,0.149,3.2,10.6,6.8,29.8,2.8,0.3,15.6,19.7,0.0,0.4,1.3,1.6,0.069,0.0,-1.9,0.9,-1.0,0.3,2003,11,PG,32.0,TOT,61.0,2.0,1135.0,5.2,12.1,0.4270000000000001,0.0,0.2,0.14300000000000002,5.1,11.9,0.4320000000000001,1.4,1.8,0.789,1.0,3.2,4.2,6.3,1.8,0.2,2.4,3.4,11.8,2003,4.0,PG,32.0,NOH,5.0,0.0,10.2,0.8,2.4,0.333,0.0,0.0,0.0,0.8,2.4,0.333,0.333,0.6,0.6,1.0,0.0,0.4,0.4,1.8,0.6,0.0,0.8,1.2,2.2,2003.0,4.0,PG,32.0,NOH,5.0,51.0,7.7,0.413,0.0,0.25,0.0,4.8,2.4,28.2,3.2,0.0,23.1,15.8,0.0,0.0,0.0,0.0,-0.016,0.0,-4.5,1.0,-3.5,0.0,2003.0,4.0,PG,32.0,NOH,5.0,0.0,51.0,2.8,8.5,0.333,0.0,0.0,0.0,2.8,8.5,0.333,2.1,2.1,1.0,0.0,1.4,1.4,6.4,2.1,0.0,2.8,4.2,7.8,2003.0
